year,eea_cell_code,speciesKey,n,min_coord_uncertainty
2012,1kmE4889N3362,1335802,1,1000
2012,1kmE4889N3362,1336307,1,1000
2012,1kmE4889N3362,1338677,1,1000
2012,1kmE4889N3362,1340301,1,1000
2012,1kmE4889N3362,1340362,2,1000
2012,1kmE4889N3362,1343261,1,1000
2012,1kmE4889N3362,1343704,1,1000
2012,1kmE4889N3362,1345909,1,1000
2012,1kmE4889N3362,1356981,4,1000
2012,1kmE4889N3362,1357179,1,1000
2012,1kmE4889N3362,1357479,1,1000
2012,1kmE4889N3362,1357548,1,1000
2012,1kmE4889N3362,5039372,1,1000
2012,1kmE4889N3362,9805254,1,1000
2012,1kmE4889N3363,1336802,1,1000
2012,1kmE4959N3063,1095848,1,1000
2012,1kmE5029N3469,1072057,1,1000
2012,1kmE5030N3469,1072057,1,1000
2012,1kmE5030N3470,1072057,1,1000
2012,1kmE5056N3022,1095848,1,1000
2012,1kmE5057N3023,1940744,1,1000
2012,1kmE5072N3305,1072057,1,1000
2012,1kmE5073N3304,1072057,3,1000
2012,1kmE5073N3304,1939879,1,1000
2012,1kmE5073N3304,8685330,1,1000
2012,1kmE5074N3304,1072057,3,1000
2012,1kmE5074N3304,1095858,1,1000
2012,1kmE5074N3305,4427490,1,1000
2012,1kmE5078N3127,1095848,1,1000
2012,1kmE5177N3424,1072045,2,1000
2012,1kmE5177N3424,1095848,1,1000
2012,1kmE5177N3425,1072045,2,1000
2012,1kmE5178N3424,1072045,5,1000
2012,1kmE5178N3424,1095848,1,1000
2012,1kmE5178N3425,1072045,3,1000
2012,1kmE5178N3425,1095848,1,1000
2012,1kmE5178N3425,1341976,1,1000
2012,1kmE5178N3425,12038775,1,1000
2012,1kmE5189N3053,4494924,1,1000
2012,1kmE5189N3054,4494924,2,1000
2013,1kmE4684N3244,12038775,5,1000
2013,1kmE4684N3245,12038775,1,1000
2013,1kmE4685N3243,12038775,3,1000
2013,1kmE4685N3244,1066009,1,1000
2013,1kmE4685N3244,1068592,1,1000
2013,1kmE4685N3244,1070518,1,1000
2013,1kmE4685N3244,4454813,1,1000
2013,1kmE4685N3244,4994132,1,1000
2013,1kmE4685N3244,4994273,1,1000
2013,1kmE4685N3244,6723013,1,1000
2013,1kmE4685N3244,12038775,56,1000
2013,1kmE4685N3245,1070518,3,1000
2013,1kmE4685N3245,1341976,1,1000
2013,1kmE4685N3245,12038775,38,1000
2013,1kmE4686N3243,1068592,1,1000
2013,1kmE4686N3243,12038775,2,1000
2013,1kmE4686N3244,1070518,1,1000
2013,1kmE4686N3244,4994132,1,1000
2013,1kmE4686N3244,12038775,46,1000
2013,1kmE4686N3245,1070518,1,1000
2013,1kmE4686N3245,4994273,1,1000
2013,1kmE4686N3245,12038775,35,1000
2013,1kmE4732N3437,1340362,1,1000
2013,1kmE4732N3437,1340503,1,1000
2013,1kmE4732N3437,1340542,2,1000
2013,1kmE4732N3437,1343909,1,1000
2013,1kmE4732N3437,1344087,3,1000
2013,1kmE4732N3437,1354476,2,1000
2013,1kmE4732N3437,1356981,2,1000
2013,1kmE4732N3437,1357545,1,1000
2013,1kmE4732N3437,6723013,2,1000
2013,1kmE4732N3437,9805254,1,1000
2013,1kmE4732N3437,12038775,2,1000
2013,1kmE4732N3438,1068592,1,1000
2013,1kmE4732N3438,1340298,2,1000
2013,1kmE4732N3438,1340301,1,1000
2013,1kmE4732N3438,1340342,1,1000
2013,1kmE4732N3438,1340362,4,1000
2013,1kmE4732N3438,1340405,1,1000
2013,1kmE4732N3438,1340503,2,1000
2013,1kmE4732N3438,1344087,2,1000
2013,1kmE4732N3438,1356981,5,1000
2013,1kmE4732N3438,1357013,1,1000
2013,1kmE4732N3438,1357545,1,1000
2013,1kmE4732N3438,1358094,1,1000
2013,1kmE4732N3438,1358210,1,1000
2013,1kmE4732N3438,4454813,2,1000
2013,1kmE4732N3438,5039315,4,1000
2013,1kmE4732N3438,6723013,2,1000
2013,1kmE4732N3438,8294401,2,1000
2013,1kmE4732N3438,9805254,1,1000
2013,1kmE4732N3439,1340542,1,1000
2013,1kmE4732N3439,5039315,1,1000
2013,1kmE4733N3437,1045875,1,1000
2013,1kmE4733N3437,1068592,2,1000
2013,1kmE4733N3437,1340298,2,1000
2013,1kmE4733N3437,1340301,1,1000
2013,1kmE4733N3437,1340362,3,1000
2013,1kmE4733N3437,1340405,1,1000
2013,1kmE4733N3437,1340542,1,1000
2013,1kmE4733N3437,1344087,4,1000
2013,1kmE4733N3437,1354476,2,1000
2013,1kmE4733N3437,1356981,5,1000
2013,1kmE4733N3437,1357013,1,1000
2013,1kmE4733N3437,1358210,1,1000
2013,1kmE4733N3437,4454813,4,1000
2013,1kmE4733N3437,5039315,1,1000
2013,1kmE4733N3437,6723013,2,1000
2013,1kmE4733N3437,12038775,4,1000
2013,1kmE4733N3438,1068592,3,1000
2013,1kmE4733N3438,1340298,2,1000
2013,1kmE4733N3438,1340301,2,1000
2013,1kmE4733N3438,1340362,2,1000
2013,1kmE4733N3438,1340405,6,1000
2013,1kmE4733N3438,1340503,3,1000
2013,1kmE4733N3438,1340542,4,1000
2013,1kmE4733N3438,1343909,1,1000
2013,1kmE4733N3438,1344087,1,1000
2013,1kmE4733N3438,1351470,1,1000
2013,1kmE4733N3438,1354476,1,1000
2013,1kmE4733N3438,1356981,7,1000
2013,1kmE4733N3438,1357156,1,1000
2013,1kmE4733N3438,1357207,1,1000
2013,1kmE4733N3438,1358210,1,1000
2013,1kmE4733N3438,1358314,1,1000
2013,1kmE4733N3438,4454813,7,1000
2013,1kmE4733N3438,6723013,4,1000
2013,1kmE4733N3438,9805254,2,1000
2013,1kmE4733N3438,12038775,3,1000
2013,1kmE4733N3439,1340301,2,1000
2013,1kmE4733N3439,1340362,1,1000
2013,1kmE4733N3439,1340542,1,1000
2013,1kmE4733N3439,1356981,1,1000
2013,1kmE4733N3439,1357338,1,1000
2013,1kmE4733N3439,1357872,1,1000
2013,1kmE4733N3439,4454813,1,1000
2013,1kmE4733N3439,6723013,1,1000
2013,1kmE4733N3439,8294401,1,1000
2013,1kmE4733N3439,12038775,1,1000
2013,1kmE4734N3437,1340301,1,1000
2013,1kmE4734N3437,6723013,1,1000
2013,1kmE4734N3438,1068592,1,1000
2013,1kmE4734N3438,1340301,1,1000
2013,1kmE4734N3438,1356981,2,1000
2013,1kmE4734N3438,1358210,1,1000
2013,1kmE4734N3438,6723013,1,1000
2013,1kmE4768N3127,4494302,1,1000
2013,1kmE4768N3127,4494428,1,1000
2013,1kmE4768N3127,4494769,1,1000
2013,1kmE4768N3127,4495039,1,1000
2013,1kmE4768N3127,4495040,1,1000
2013,1kmE4768N3127,4495042,1,1000
2013,1kmE4768N3127,12038775,7,1000
2013,1kmE4768N3128,4494428,5,1000
2013,1kmE4768N3128,4494665,1,1000
2013,1kmE4768N3128,4494769,1,1000
2013,1kmE4768N3128,4494801,2,1000
2013,1kmE4768N3128,4494813,1,1000
2013,1kmE4768N3128,4495042,1,1000
2013,1kmE4768N3128,4495054,1,1000
2013,1kmE4768N3128,7522010,1,1000
2013,1kmE4768N3128,12038775,11,1000
2013,1kmE4768N3129,4495039,1,1000
2013,1kmE4768N3129,12038775,1,1000
2013,1kmE4769N3127,4494304,1,1000
2013,1kmE4769N3127,4494362,1,1000
2013,1kmE4769N3127,4494428,4,1000
2013,1kmE4769N3127,4494659,1,1000
2013,1kmE4769N3127,4494769,1,1000
2013,1kmE4769N3127,4494793,2,1000
2013,1kmE4769N3127,4494801,3,1000
2013,1kmE4769N3127,4494813,2,1000
2013,1kmE4769N3127,4495039,3,1000
2013,1kmE4769N3127,4495042,2,1000
2013,1kmE4769N3127,4495054,1,1000
2013,1kmE4769N3127,5041296,1,1000
2013,1kmE4769N3127,12038775,18,1000
2013,1kmE4769N3128,1066660,2,1000
2013,1kmE4769N3128,1068452,1,1000
2013,1kmE4769N3128,1310811,1,1000
2013,1kmE4769N3128,4494302,1,1000
2013,1kmE4769N3128,4494362,1,1000
2013,1kmE4769N3128,4494428,1,1000
2013,1kmE4769N3128,4494665,1,1000
2013,1kmE4769N3128,4494793,1,1000
2013,1kmE4769N3128,4494801,5,1000
2013,1kmE4769N3128,4494813,3,1000
2013,1kmE4769N3128,4495039,1,1000
2013,1kmE4769N3128,4495040,1,1000
2013,1kmE4769N3128,4495042,6,1000
2013,1kmE4769N3128,4495253,1,1000
2013,1kmE4769N3128,5041296,3,1000
2013,1kmE4769N3128,7522010,1,1000
2013,1kmE4769N3128,12038775,35,1000
2013,1kmE4769N3129,1066660,1,1000
2013,1kmE4769N3129,1310811,1,1000
2013,1kmE4769N3129,4494302,1,1000
2013,1kmE4769N3129,4494304,1,1000
2013,1kmE4769N3129,4494362,1,1000
2013,1kmE4769N3129,4494428,1,1000
2013,1kmE4769N3129,4494659,1,1000
2013,1kmE4769N3129,4494801,3,1000
2013,1kmE4769N3129,4494813,1,1000
2013,1kmE4769N3129,4494963,1,1000
2013,1kmE4769N3129,4495042,1,1000
2013,1kmE4769N3129,6096900,1,1000
2013,1kmE4769N3129,12038775,8,1000
2013,1kmE4770N3127,1066660,1,1000
2013,1kmE4770N3127,4494428,1,1000
2013,1kmE4770N3127,4494659,1,1000
2013,1kmE4770N3127,4495042,2,1000
2013,1kmE4770N3127,4504348,1,1000
2013,1kmE4770N3127,12038775,3,1000
2013,1kmE4770N3128,1068452,1,1000
2013,1kmE4770N3128,4494304,1,1000
2013,1kmE4770N3128,4494362,1,1000
2013,1kmE4770N3128,4494428,1,1000
2013,1kmE4770N3128,4494801,2,1000
2013,1kmE4770N3128,4494813,3,1000
2013,1kmE4770N3128,4495039,1,1000
2013,1kmE4770N3128,4495042,2,1000
2013,1kmE4770N3128,7522010,2,1000
2013,1kmE4770N3128,12038775,11,1000
2013,1kmE4770N3129,4494801,1,1000
2013,1kmE4790N3257,4427394,1,1000
2013,1kmE4790N3259,12038775,1,1000
2013,1kmE4791N3259,12038775,1,1000
2013,1kmE4813N3269,1341976,3,1000
2013,1kmE4813N3270,1045875,1,1000
2013,1kmE4813N3270,1066660,3,1000
2013,1kmE4813N3270,1069185,1,1000
2013,1kmE4813N3270,1069458,4,1000
2013,1kmE4813N3270,1310811,3,1000
2013,1kmE4813N3270,1341976,2137,1000
2013,1kmE4813N3270,1347842,9,1000
2013,1kmE4813N3270,1348691,174,1000
2013,1kmE4813N3270,4454260,1,1000
2013,1kmE4813N3270,4454798,1,1000
2013,1kmE4813N3270,4454813,4,1000
2013,1kmE4813N3270,4455116,1,1000
2013,1kmE4813N3270,4494292,1,1000
2013,1kmE4813N3270,4494364,1,1000
2013,1kmE4813N3270,4494503,1,1000
2013,1kmE4813N3270,4494659,1,1000
2013,1kmE4813N3270,4494761,1,1000
2013,1kmE4813N3270,4494769,12,1000
2013,1kmE4813N3270,4494793,6,1000
2013,1kmE4813N3270,4494798,1,1000
2013,1kmE4813N3270,4494801,10,1000
2013,1kmE4813N3270,4494813,4,1000
2013,1kmE4813N3270,4494950,1,1000
2013,1kmE4813N3270,4495018,1,1000
2013,1kmE4813N3270,4495035,1,1000
2013,1kmE4813N3270,4495042,4,1000
2013,1kmE4813N3270,4495054,4,1000
2013,1kmE4813N3270,4495068,2,1000
2013,1kmE4813N3270,4495075,1,1000
2013,1kmE4813N3270,4495082,15,1000
2013,1kmE4813N3270,4495090,4,1000
2013,1kmE4813N3270,4495126,8,1000
2013,1kmE4813N3270,4495233,1,1000
2013,1kmE4813N3270,4495253,7,1000
2013,1kmE4813N3270,4504348,1,1000
2013,1kmE4813N3270,4504842,1,1000
2013,1kmE4813N3270,4504853,1,1000
2013,1kmE4813N3270,4505864,1,1000
2013,1kmE4813N3270,5041296,20,1000
2013,1kmE4813N3270,5750277,7,1000
2013,1kmE4813N3270,5760684,2,1000
2013,1kmE4813N3270,5760691,1,1000
2013,1kmE4813N3270,5760758,4,1000
2013,1kmE4813N3270,5871389,2,1000
2013,1kmE4813N3270,6096894,3,1000
2013,1kmE4813N3270,6096900,5,1000
2013,1kmE4813N3270,8208869,2,1000
2013,1kmE4813N3270,9711771,2,1000
2013,1kmE4813N3270,9810494,1,1000
2013,1kmE4813N3270,12038775,21,1000
2013,1kmE4813N3271,1069458,1,1000
2013,1kmE4813N3271,1072057,1,1000
2013,1kmE4813N3271,1310811,5,1000
2013,1kmE4813N3271,1311649,1,1000
2013,1kmE4813N3271,1341976,2009,1000
2013,1kmE4813N3271,1347842,4,1000
2013,1kmE4813N3271,1347885,5,1000
2013,1kmE4813N3271,1348691,204,1000
2013,1kmE4813N3271,4454260,1,1000
2013,1kmE4813N3271,4454813,13,1000
2013,1kmE4813N3271,4494362,1,1000
2013,1kmE4813N3271,4494435,2,1000
2013,1kmE4813N3271,4494659,1,1000
2013,1kmE4813N3271,4494665,2,1000
2013,1kmE4813N3271,4494769,7,1000
2013,1kmE4813N3271,4494793,5,1000
2013,1kmE4813N3271,4494801,10,1000
2013,1kmE4813N3271,4494813,2,1000
2013,1kmE4813N3271,4495042,3,1000
2013,1kmE4813N3271,4495054,5,1000
2013,1kmE4813N3271,4495075,3,1000
2013,1kmE4813N3271,4495082,9,1000
2013,1kmE4813N3271,4495126,3,1000
2013,1kmE4813N3271,4495135,1,1000
2013,1kmE4813N3271,4495233,1,1000
2013,1kmE4813N3271,4495253,8,1000
2013,1kmE4813N3271,4504341,1,1000
2013,1kmE4813N3271,4504348,1,1000
2013,1kmE4813N3271,4505864,1,1000
2013,1kmE4813N3271,5041296,14,1000
2013,1kmE4813N3271,5750277,6,1000
2013,1kmE4813N3271,5760613,1,1000
2013,1kmE4813N3271,5760684,1,1000
2013,1kmE4813N3271,5760691,1,1000
2013,1kmE4813N3271,5760758,5,1000
2013,1kmE4813N3271,5871389,5,1000
2013,1kmE4813N3271,6096900,11,1000
2013,1kmE4813N3271,6723013,1,1000
2013,1kmE4813N3271,7522010,1,1000
2013,1kmE4813N3271,8294401,1,1000
2013,1kmE4813N3271,9480735,1,1000
2013,1kmE4813N3271,9711771,2,1000
2013,1kmE4813N3271,9744865,1,1000
2013,1kmE4813N3271,9746699,1,1000
2013,1kmE4813N3271,12038775,28,1000
2013,1kmE4814N3269,1341976,18,1000
2013,1kmE4814N3269,1348691,2,1000
2013,1kmE4814N3269,4454798,1,1000
2013,1kmE4814N3269,12038775,2,1000
2013,1kmE4814N3270,1045875,1,1000
2013,1kmE4814N3270,1066660,1,1000
2013,1kmE4814N3270,1070518,2,1000
2013,1kmE4814N3270,1072057,1,1000
2013,1kmE4814N3270,1310811,3,1000
2013,1kmE4814N3270,1311649,2,1000
2013,1kmE4814N3270,1311805,1,1000
2013,1kmE4814N3270,1341976,2795,1000
2013,1kmE4814N3270,1347842,7,1000
2013,1kmE4814N3270,1347885,3,1000
2013,1kmE4814N3270,1348691,287,1000
2013,1kmE4814N3270,4454798,1,1000
2013,1kmE4814N3270,4454813,8,1000
2013,1kmE4814N3270,4494282,1,1000
2013,1kmE4814N3270,4494421,2,1000
2013,1kmE4814N3270,4494435,2,1000
2013,1kmE4814N3270,4494534,1,1000
2013,1kmE4814N3270,4494665,1,1000
2013,1kmE4814N3270,4494761,1,1000
2013,1kmE4814N3270,4494769,9,1000
2013,1kmE4814N3270,4494793,13,1000
2013,1kmE4814N3270,4494801,14,1000
2013,1kmE4814N3270,4494813,8,1000
2013,1kmE4814N3270,4494963,2,1000
2013,1kmE4814N3270,4495025,2,1000
2013,1kmE4814N3270,4495031,1,1000
2013,1kmE4814N3270,4495035,3,1000
2013,1kmE4814N3270,4495042,1,1000
2013,1kmE4814N3270,4495054,3,1000
2013,1kmE4814N3270,4495068,1,1000
2013,1kmE4814N3270,4495082,9,1000
2013,1kmE4814N3270,4495090,4,1000
2013,1kmE4814N3270,4495126,8,1000
2013,1kmE4814N3270,4495135,5,1000
2013,1kmE4814N3270,4495217,1,1000
2013,1kmE4814N3270,4495233,1,1000
2013,1kmE4814N3270,4495253,9,1000
2013,1kmE4814N3270,4495272,1,1000
2013,1kmE4814N3270,4504348,2,1000
2013,1kmE4814N3270,4505864,2,1000
2013,1kmE4814N3270,4506181,1,1000
2013,1kmE4814N3270,4994273,1,1000
2013,1kmE4814N3270,5041208,1,1000
2013,1kmE4814N3270,5041296,25,1000
2013,1kmE4814N3270,5750277,7,1000
2013,1kmE4814N3270,5760684,3,1000
2013,1kmE4814N3270,5760691,3,1000
2013,1kmE4814N3270,5760758,3,1000
2013,1kmE4814N3270,5871389,8,1000
2013,1kmE4814N3270,6096894,2,1000
2013,1kmE4814N3270,6096900,10,1000
2013,1kmE4814N3270,6723013,1,1000
2013,1kmE4814N3270,7468554,1,1000
2013,1kmE4814N3270,9711771,1,1000
2013,1kmE4814N3270,9810494,2,1000
2013,1kmE4814N3270,12038775,31,1000
2013,1kmE4814N3271,1068592,1,1000
2013,1kmE4814N3271,1069458,2,1000
2013,1kmE4814N3271,1070518,4,1000
2013,1kmE4814N3271,1310811,3,1000
2013,1kmE4814N3271,1311649,1,1000
2013,1kmE4814N3271,1311671,1,1000
2013,1kmE4814N3271,1338938,1,1000
2013,1kmE4814N3271,1341976,2666,1000
2013,1kmE4814N3271,1347842,8,1000
2013,1kmE4814N3271,1347885,1,1000
2013,1kmE4814N3271,1348691,238,1000
2013,1kmE4814N3271,4454798,4,1000
2013,1kmE4814N3271,4454813,9,1000
2013,1kmE4814N3271,4494362,1,1000
2013,1kmE4814N3271,4494435,1,1000
2013,1kmE4814N3271,4494659,1,1000
2013,1kmE4814N3271,4494665,2,1000
2013,1kmE4814N3271,4494706,1,1000
2013,1kmE4814N3271,4494761,1,1000
2013,1kmE4814N3271,4494769,11,1000
2013,1kmE4814N3271,4494793,8,1000
2013,1kmE4814N3271,4494798,1,1000
2013,1kmE4814N3271,4494801,11,1000
2013,1kmE4814N3271,4494813,5,1000
2013,1kmE4814N3271,4495014,1,1000
2013,1kmE4814N3271,4495035,1,1000
2013,1kmE4814N3271,4495039,2,1000
2013,1kmE4814N3271,4495042,9,1000
2013,1kmE4814N3271,4495054,9,1000
2013,1kmE4814N3271,4495075,2,1000
2013,1kmE4814N3271,4495082,13,1000
2013,1kmE4814N3271,4495126,7,1000
2013,1kmE4814N3271,4495135,1,1000
2013,1kmE4814N3271,4495217,1,1000
2013,1kmE4814N3271,4495233,1,1000
2013,1kmE4814N3271,4495253,9,1000
2013,1kmE4814N3271,4495272,3,1000
2013,1kmE4814N3271,4504842,1,1000
2013,1kmE4814N3271,4505864,2,1000
2013,1kmE4814N3271,4994273,1,1000
2013,1kmE4814N3271,5041208,1,1000
2013,1kmE4814N3271,5041296,19,1000
2013,1kmE4814N3271,5750277,5,1000
2013,1kmE4814N3271,5760691,3,1000
2013,1kmE4814N3271,5760758,4,1000
2013,1kmE4814N3271,5871389,8,1000
2013,1kmE4814N3271,6096894,1,1000
2013,1kmE4814N3271,6096900,7,1000
2013,1kmE4814N3271,9480735,2,1000
2013,1kmE4814N3271,9711771,4,1000
2013,1kmE4814N3271,9793623,2,1000
2013,1kmE4814N3271,9810494,2,1000
2013,1kmE4814N3271,12038775,25,1000
2013,1kmE4815N3270,1072057,1,1000
2013,1kmE4815N3270,1311671,1,1000
2013,1kmE4815N3270,1341976,139,1000
2013,1kmE4815N3270,1347885,1,1000
2013,1kmE4815N3270,1348691,15,1000
2013,1kmE4815N3270,4494761,1,1000
2013,1kmE4815N3270,4494769,1,1000
2013,1kmE4815N3270,4494801,3,1000
2013,1kmE4815N3270,4495082,1,1000
2013,1kmE4815N3270,4495253,1,1000
2013,1kmE4815N3270,5041296,2,1000
2013,1kmE4815N3270,5760691,1,1000
2013,1kmE4815N3270,6096900,2,1000
2013,1kmE4815N3270,12038775,1,1000
2013,1kmE4815N3271,1341976,122,1000
2013,1kmE4815N3271,1347842,1,1000
2013,1kmE4815N3271,1348691,12,1000
2013,1kmE4815N3271,4454798,1,1000
2013,1kmE4815N3271,4494435,1,1000
2013,1kmE4815N3271,4494793,1,1000
2013,1kmE4815N3271,5750277,1,1000
2013,1kmE4840N3477,1318848,10,1000
2013,1kmE4840N3477,4495253,1,1000
2013,1kmE4840N3478,1318848,108,1000
2013,1kmE4840N3478,4494417,10,1000
2013,1kmE4840N3478,4494686,4,1000
2013,1kmE4840N3478,4495054,1,1000
2013,1kmE4840N3478,4495217,4,1000
2013,1kmE4840N3478,4505565,12,1000
2013,1kmE4840N3478,4505578,2,1000
2013,1kmE4840N3478,9711771,1,1000
2013,1kmE4840N3478,9744865,5,1000
2013,1kmE4840N3479,1318848,6,1000
2013,1kmE4840N3479,4494417,1,1000
2013,1kmE4840N3479,4505864,1,1000
2013,1kmE4841N3477,1318848,158,1000
2013,1kmE4841N3477,4494417,16,1000
2013,1kmE4841N3477,4494959,1,1000
2013,1kmE4841N3477,4495014,1,1000
2013,1kmE4841N3477,4495025,1,1000
2013,1kmE4841N3477,4495068,1,1000
2013,1kmE4841N3477,4495082,1,1000
2013,1kmE4841N3477,4495135,3,1000
2013,1kmE4841N3477,4495217,11,1000
2013,1kmE4841N3477,4505565,23,1000
2013,1kmE4841N3477,4505578,6,1000
2013,1kmE4841N3477,9744865,5,1000
2013,1kmE4841N3478,1072057,1,1000
2013,1kmE4841N3478,1318848,347,1000
2013,1kmE4841N3478,4494286,1,1000
2013,1kmE4841N3478,4494417,37,1000
2013,1kmE4841N3478,4494686,4,1000
2013,1kmE4841N3478,4495054,2,1000
2013,1kmE4841N3478,4495068,6,1000
2013,1kmE4841N3478,4495082,2,1000
2013,1kmE4841N3478,4495135,2,1000
2013,1kmE4841N3478,4495217,17,1000
2013,1kmE4841N3478,4505565,44,1000
2013,1kmE4841N3478,4505578,15,1000
2013,1kmE4841N3478,4505864,2,1000
2013,1kmE4841N3478,5760684,2,1000
2013,1kmE4841N3478,5760691,2,1000
2013,1kmE4841N3478,9744865,19,1000
2013,1kmE4841N3479,1072057,1,1000
2013,1kmE4841N3479,1318848,139,1000
2013,1kmE4841N3479,4494417,14,1000
2013,1kmE4841N3479,4494686,3,1000
2013,1kmE4841N3479,4494969,2,1000
2013,1kmE4841N3479,4495035,1,1000
2013,1kmE4841N3479,4495054,1,1000
2013,1kmE4841N3479,4495068,4,1000
2013,1kmE4841N3479,4495123,2,1000
2013,1kmE4841N3479,4495135,2,1000
2013,1kmE4841N3479,4495217,9,1000
2013,1kmE4841N3479,4495253,1,1000
2013,1kmE4841N3479,4505565,16,1000
2013,1kmE4841N3479,4505578,5,1000
2013,1kmE4841N3479,4505864,1,1000
2013,1kmE4841N3479,5760758,1,1000
2013,1kmE4841N3479,9744865,6,1000
2013,1kmE4842N3477,1072057,2,1000
2013,1kmE4842N3477,1318848,72,1000
2013,1kmE4842N3477,4494417,2,1000
2013,1kmE4842N3477,4494686,1,1000
2013,1kmE4842N3477,4495217,5,1000
2013,1kmE4842N3477,4505565,7,1000
2013,1kmE4842N3477,4505578,2,1000
2013,1kmE4842N3478,1072057,1,1000
2013,1kmE4842N3478,1318848,235,1000
2013,1kmE4842N3478,4494417,16,1000
2013,1kmE4842N3478,4494686,2,1000
2013,1kmE4842N3478,4495054,6,1000
2013,1kmE4842N3478,4495068,5,1000
2013,1kmE4842N3478,4495135,1,1000
2013,1kmE4842N3478,4495217,10,1000
2013,1kmE4842N3478,4505565,23,1000
2013,1kmE4842N3478,4505578,10,1000
2013,1kmE4842N3478,4505864,2,1000
2013,1kmE4842N3478,5760691,1,1000
2013,1kmE4842N3478,5760758,1,1000
2013,1kmE4842N3478,9076866,1,1000
2013,1kmE4842N3478,9711771,2,1000
2013,1kmE4842N3478,9744865,7,1000
2013,1kmE4842N3479,1318848,31,1000
2013,1kmE4842N3479,4494417,6,1000
2013,1kmE4842N3479,4495068,1,1000
2013,1kmE4842N3479,4495082,1,1000
2013,1kmE4842N3479,4495217,2,1000
2013,1kmE4842N3479,4505565,3,1000
2013,1kmE4842N3479,4505578,1,1000
2013,1kmE4842N3479,9711771,1,1000
2013,1kmE4842N3479,9744865,5,1000
2013,1kmE4887N3361,1095848,1,1000
2013,1kmE4887N3362,1095858,1,1000
2013,1kmE4888N3361,1095848,5,1000
2013,1kmE4888N3361,1095858,2,1000
2013,1kmE4888N3362,1095848,2,1000
2013,1kmE4888N3362,1095858,1,1000
2013,1kmE4888N3362,4427490,1,1000
2013,1kmE4888N3363,1095848,1,1000
2013,1kmE4888N3363,1095858,1,1000
2013,1kmE4889N3362,1095848,1,1000
2013,1kmE4889N3362,1095858,2,1000
2013,1kmE4889N3362,4427490,1,1000
2013,1kmE4958N3062,1095858,1,1000
2013,1kmE4959N3062,1095848,1,1000
2013,1kmE5073N3304,4996726,1,1000
2013,1kmE5074N3305,4996726,1,1000
2013,1kmE5077N3127,1095848,1,1000
2013,1kmE5177N3424,1095848,1,1000
2013,1kmE5177N3424,1122917,120,1000
2013,1kmE5177N3425,1122917,157,1000
2013,1kmE5177N3425,4494282,1,1000
2013,1kmE5177N3425,5041296,1,1000
2013,1kmE5178N3424,1122893,1,1000
2013,1kmE5178N3424,1122917,197,1000
2013,1kmE5178N3425,1122893,3,1000
2013,1kmE5178N3425,1122917,238,1000
2013,1kmE5178N3426,1122917,5,1000
2013,1kmE5179N3424,1122893,2,1000
2013,1kmE5179N3424,1122917,26,1000
2013,1kmE5179N3425,1122917,25,1000
2013,1kmE5189N3053,12038775,1,1000
2013,1kmE5190N3054,12038775,1,1000
2013,1kmE5216N3201,4458681,1,1000
2014,1kmE4684N3244,12038775,1,1000
2014,1kmE4685N3243,12038775,1,1000
2014,1kmE4685N3244,1045875,1,1000
2014,1kmE4685N3244,4994273,1,1000
2014,1kmE4685N3244,12038775,1,1000
2014,1kmE4685N3245,12038775,1,1000
2014,1kmE4686N3244,4454813,3,1000
2014,1kmE4686N3244,4994273,1,1000
2014,1kmE4686N3245,12038775,2,1000
2014,1kmE4732N3437,1045875,1,1000
2014,1kmE4732N3437,1068592,2,1000
2014,1kmE4732N3437,1072045,1,1000
2014,1kmE4732N3437,1072057,4,1000
2014,1kmE4732N3437,4454813,5,1000
2014,1kmE4732N3437,6723013,2,1000
2014,1kmE4732N3437,9372091,1,1000
2014,1kmE4732N3437,12038775,2,1000
2014,1kmE4732N3438,1068592,6,1000
2014,1kmE4732N3438,1072045,3,1000
2014,1kmE4732N3438,1072057,2,1000
2014,1kmE4732N3438,4454813,5,1000
2014,1kmE4732N3438,6723013,1,1000
2014,1kmE4732N3438,9372091,1,1000
2014,1kmE4732N3438,9561975,1,1000
2014,1kmE4732N3438,12038775,4,1000
2014,1kmE4732N3439,4454813,1,1000
2014,1kmE4733N3437,1045875,2,1000
2014,1kmE4733N3437,1068592,6,1000
2014,1kmE4733N3437,1072045,3,1000
2014,1kmE4733N3437,1072057,5,1000
2014,1kmE4733N3437,4454813,7,1000
2014,1kmE4733N3437,6097731,1,1000
2014,1kmE4733N3437,6723013,1,1000
2014,1kmE4733N3437,9372091,1,1000
2014,1kmE4733N3437,12038775,3,1000
2014,1kmE4733N3438,1045843,2,1000
2014,1kmE4733N3438,1045875,2,1000
2014,1kmE4733N3438,1068592,3,1000
2014,1kmE4733N3438,1072057,4,1000
2014,1kmE4733N3438,4454798,1,1000
2014,1kmE4733N3438,4454813,12,1000
2014,1kmE4733N3438,9372091,2,1000
2014,1kmE4733N3438,12038775,4,1000
2014,1kmE4733N3439,1072045,1,1000
2014,1kmE4733N3439,1072057,1,1000
2014,1kmE4734N3438,1068592,1,1000
2014,1kmE4734N3438,4454813,2,1000
2014,1kmE4734N3438,12038775,1,1000
2014,1kmE4735N3287,7468554,1,1000
2014,1kmE4768N3128,12038775,1,1000
2014,1kmE4769N3127,4495054,1,1000
2014,1kmE4769N3128,1045875,1,1000
2014,1kmE4769N3128,4495054,1,1000
